Invoice  No.	Date	Customer PO	Delivery Status	Item Number	Quantity	Description	Price	Total	Inc-GST Total	Journal Memo	GST Code	GST Amount	Sale Status	Card ID
C10916	31/12/2008		I	CI/3	5234.000	Herald - The High Country Herald - Job 8945 - Delivery 17 Dec 2008 - 135 grams. Includes folding fee 0.0100 cents. 	0.1015	0.1142	531.251	Herald - The High Country Herald	S	66.41	I	169
C10916	31/12/2008		I	CI/4	5234.000	Herald - The High Country Herald - Job 8946 - Delivery 24 Dec 2008 - 135 grams. Includes folding fee 0.0100 cents. 	0.1015	0.1142	531.251	Herald - The High Country Herald	S	66.41	I	169

C10917	31/12/2008		I	CI/1	2413.000	Herald - The Waitaki Herald - Job 8950 - Delivery 03 Dec 2008 - 135 grams. Includes folding fee 0.0100 cents. 	0.1015	0.1142	244.920	Herald - The Waitaki Herald	S	30.62	I	169
C10917	31/12/2008		I	CI/2	2413.000	Herald - The Waitaki Herald - Job 8951 - Delivery 10 Dec 2008 - 135 grams. Includes folding fee 0.0100 cents. 	0.1015	0.1142	244.920	Herald - The Waitaki Herald	S	30.62	I	169
C10917	31/12/2008		I	CI/3	2413.000	Herald - The Waitaki Herald - Job 8952 - Delivery 17 Dec 2008 - 135 grams. Includes folding fee 0.0100 cents. 	0.1015	0.1142	244.920	Herald - The Waitaki Herald	S	30.62	I	169
C10917	31/12/2008		I	CI/4	2413.000	Herald - The Waitaki Herald - Job 8953 - Delivery 24 Dec 2008 - 135 grams. Includes folding fee 0.0100 cents. 	0.1015	0.1142	244.920	Herald - The Waitaki Herald	S	30.62	I	169

C10918	31/12/2008	2812075	I	CI/1	18128.000	Horizons Council Flyer - Job 9034 - Delivery 06 Dec 2008 - 22 grams.  	0.0508	0.0572	920.902	Horizons Council Flyer	S	115.11	I	169

C10919	31/12/2008	2812076	I	CI/1	2730.000	Independant Liquor - Job 9035 - Delivery 10 Dec 2008 - 20 grams.  	0.0508	0.0572	138.684	Independant Liquor	S	17.34	I	169

C10920	31/12/2008	2812064	I	CI/1	780.000	Jaimes Jewellers - Job 9014 - Delivery 06 Dec 2008 - 20 grams.  	0.0508	0.0572	39.624	Jaimes Jewellers	S	4.95	I	169

C10921	31/12/2008	2811235	I	CI/1	5644.000	Metlifecare - Job 8977 - Delivery 03 Dec 2008 - 20 grams.  	0.0508	0.0572	286.715	Metlifecare	S	35.84	I	169

C10922	31/12/2008	2811245	I	CI/1	1250.000	Metlifecare BOP - Job 8989 - Delivery 04 Dec 2008 - 15 grams.  	0.0508	0.0572	63.500	Metlifecare BOP	S	7.94	I	169

C10923	31/12/2008	2812066	I	CI/1	4965.000	Metlifecare Wairarapa - Job 9021 - Delivery 10 Dec 2008 - 20 grams.  	0.0508	0.0572	252.222	Metlifecare Wairarapa	S	31.53	I	169

C10924	31/12/2008	2811239B	I	CI/1	1811.000	Murray Tractor Co (All) - Job 8982 - Delivery 03 Dec 2008 - 10 grams.  	0.0508	0.0572	91.999	Murray Tractor Co (All)	S	11.50	I	169

C10925	31/12/2008	2811239A	I	CI/1	10143.000	Murray Tractor Co. Farmers Only - Job 8981 - Delivery 03 Dec 2008 - 10 grams.  	0.0508	0.0572	515.264	Murray Tractor Co. Farmers Only	S	64.41	I	169

C10926	31/12/2008		I	CI/1	63778.000	New World Northern  - Job 8909 - Delivery 06 Dec 2008 - 40 grams.  	0.0589	0.0663	3756.524	New World Northern 	S	469.57	I	169
C10926	31/12/2008		I	CI/2	63778.000	New World Northern  - Job 8910 - Delivery 13 Dec 2008 - 40 grams.  	0.0589	0.0663	3756.524	New World Northern 	S	469.57	I	169
C10926	31/12/2008		I	CI/3	63778.000	New World Northern  - Job 8911 - Delivery 20 Dec 2008 - 25 grams.  	0.0589	0.0663	3756.524	New World Northern 	S	469.57	I	169
C10926	31/12/2008		I	CI/4	63778.000	New World Northern  - Job 9088 - Delivery 29 Dec 2008 - 25 grams.  	0.0589	0.0663	3756.524	New World Northern 	S	469.57	I	169

C10927	31/12/2008	2811159	I	CI/1	63778.000	New World Xmas Card - Job 8985 - Delivery 02 Dec 2008 - 10 grams.  	0.0508	0.0572	3239.922	New World Xmas Card	S	404.99	I	169

C10928	31/12/2008		I	CI/1	7133.000	North Canterbury News - Job 8929 - Delivery 02 Dec 2008 - 60 grams. Includes folding fee 0.0100 cents. 	0.0876	0.0986	624.851	North Canterbury News	S	78.11	I	169
C10928	31/12/2008		I	CI/2	7133.000	North Canterbury News - Job 8930 - Delivery 09 Dec 2008 - 60 grams. Includes folding fee 0.0100 cents. 	0.0876	0.0986	624.851	North Canterbury News	S	78.11	I	169
C10928	31/12/2008		I	CI/3	7133.000	North Canterbury News - Job 8931 - Delivery 16 Dec 2008 - 60 grams. Includes folding fee 0.0100 cents. 	0.0876	0.0986	624.851	North Canterbury News	S	78.11	I	169
C10928	31/12/2008		I	CI/4	7133.000	North Canterbury News - Job 8932 - Delivery 23 Dec 2008 - 60 grams. Includes folding fee 0.0100 cents. 	0.0876	0.0986	624.851	North Canterbury News	S	78.11	I	169

C10929	31/12/2008	2811215	I	CI/1	3940.000	Para Rubber Dec - Job 8746 - Delivery 02 Dec 2008 - 25 grams.  	0.0508	0.0572	200.152	Para Rubber Dec	S	25.02	I	169

C10930	31/12/2008	2811250	I	CI/1	1616.000	Peninsula Beta Electrical - Job 8990 - Delivery 04 Dec 2008 - 45 grams.  	0.0589	0.0663	95.182	Peninsula Beta Electrical	S	11.90	I	169

C10931	31/12/2008	2812070	I	CI/1	15082.000	Plastic Box - Job 9029 - Delivery 10 Dec 2008 - 18 grams.  	0.0508	0.0572	766.166	Plastic Box	S	95.77	I	169

C10932	31/12/2008	2810294	I	CI/1	10185.000	Plaza Christmas Trading - Job 8718 - Delivery 02 Dec 2008 - 10 grams.  	0.0508	0.0572	517.398	Plaza Christmas Trading	S	64.67	I	169

C10933	31/12/2008	2812039	I	CI/1	3396.000	Poswillo Pharmacy - Job 8724 - Delivery 09 Dec 2008 - 10 grams.  	0.0508	0.0572	172.517	Poswillo Pharmacy	S	21.57	I	169

C10934	31/12/2008		I	CI/1	69059.000	Rural News  - Job 8964 - Delivery 02 Dec 2008 - 135 grams. Includes folding fee 0.0100 cents. 	0.1015	0.1142	7009.489	Rural News 	S	876.19	I	169
C10934	31/12/2008		I	CI/2	69059.000	Rural News  - Job 9075 - Delivery 16 Dec 2008 - 135 grams. Includes folding fee 0.0100 cents. 	0.1015	0.1142	7009.489	Rural News 	S	876.19	I	169

C10935	31/12/2008		I	CI/1	6396.000	Selwyn Times - Job 8922 - Delivery 02 Dec 2008 - 80 grams. Includes folding fee 0.0100 cents. 	0.0876	0.0986	560.290	Selwyn Times	S	70.04	I	169
C10935	31/12/2008		I	CI/2	6396.000	Selwyn Times - Job 8923 - Delivery 09 Dec 2008 - 80 grams. Includes folding fee 0.0100 cents. 	0.0876	0.0986	560.290	Selwyn Times	S	70.04	I	169
C10935	31/12/2008		I	CI/3	6396.000	Selwyn Times - Job 8924 - Delivery 16 Dec 2008 - 80 grams. Includes folding fee 0.0100 cents. 	0.0876	0.0986	560.290	Selwyn Times	S	70.04	I	169
C10935	31/12/2008		I	CI/4	6396.000	Selwyn Times - Job 8925 - Delivery 24 Dec 2008 - 80 grams. Includes folding fee 0.0100 cents. 	0.0876	0.0986	560.290	Selwyn Times	S	70.04	I	169

C10936	31/12/2008	2811238	I	CI/1	15375.000	Smith City Broadsheet Dec - Job 8980 - Delivery 03 Dec 2008 - 68 grams.  	0.0776	0.0873	1193.100	Smith City Broadsheet Dec	S	149.14	I	169

C10937	31/12/2008	2812059	I	CI/1	70616.000	Smith City Furniture 1 - Job 9019 - Delivery 10 Dec 2008 - 20 grams.  	0.0508	0.0572	3587.293	Smith City Furniture 1	S	448.41	I	169

C10938	31/12/2008	2812060	I	CI/1	70616.000	Smith City Furniture 2 - Job 9020 - Delivery 17 Dec 2008 - 20 grams.  	0.0508	0.0572	3587.293	Smith City Furniture 2	S	448.41	I	169

C10939	31/12/2008	2812068	I	CI/1	1100.000	Southern Logstyle - Job 9023 - Delivery 08 Dec 2008 - 10 grams.  	0.0508	0.0572	55.880	Southern Logstyle	S	6.99	I	169

C10940	31/12/2008	2812044C	I	CI/1	1999.000	Specsavers 14/12 - Job 8995 - Delivery 14 Dec 2008 - 15 grams.  	0.0508	0.0572	101.549	Specsavers 14/12	S	12.69	I	169

C10941	31/12/2008	2812044D	I	CI/1	7398.000	Specsavers 21/12 - Job 8996 - Delivery 21 Dec 2008 - 15 grams.  	0.0508	0.0572	375.818	Specsavers 21/12	S	46.98	I	169

C10942	31/12/2008	2812044A	I	CI/1	2090.000	Specsavers 3/12 - Job 8993 - Delivery 03 Dec 2008 - 15 grams.  	0.0508	0.0572	106.172	Specsavers 3/12	S	13.27	I	169

C10943	31/12/2008	2812044B	I	CI/1	890.000	Specsavers7/12 - Job 8994 - Delivery 07 Dec 2008 - 15 grams.  	0.0508	0.0572	45.212	Specsavers7/12	S	5.65	I	169

C10944	31/12/2008	28121355	I	CI/1	11852.000	Summertime's Booklet CW - Job 9049 - Delivery 17 Dec 2008 - 110 grams.  	0.0915	0.1029	1084.458	Summertime's Booklet CW	S	135.56	I	169

C10945	31/12/2008	2812074	I	CI/1	93695.000	Supercheap Auto - Job 9036 - Delivery 10 Dec 2008 - 12 grams.  	0.0508	0.0572	4759.706	Supercheap Auto	S	594.96	I	169

C10946	31/12/2008	2812043	I	CI/1	13395.000	Valley Voice - Job 8976 - Delivery 06 Dec 2008 - 80 grams.  	0.0776	0.0873	1039.452	Valley Voice	S	129.93	I	169

C10947	31/12/2008	2812067	I	CI/1	4987.000	Waipa A-Z - Job 9022 - Delivery 08 Dec 2008 - 110 grams.  	0.0915	0.1029	456.311	Waipa A-Z	S	57.04	I	169

C10948	31/12/2008	2812041	I	CI/1	2040.000	Waste Management Dec - Job 8739 - Delivery 03 Dec 2008 - 25 grams.  	0.0508	0.0572	103.632	Waste Management Dec	S	12.95	I	169

C10949	31/12/2008	2812042	I	CI/1	2040.000	Waste management Dec 2 - Job 8740 - Delivery 09 Dec 2008 - 25 grams.  	0.0508	0.0572	103.632	Waste management Dec 2	S	12.95	I	169

C10950	31/12/2008		I	CI/1	9040.000	Whangarei Report - Job 8957 - Delivery 04 Dec 2008 - 60 grams. Includes folding fee 0.0100 cents. 	0.0876	0.0986	791.904	Whangarei Report	S	98.99	I	169
C10950	31/12/2008		I	CI/2	9040.000	Whangarei Report - Job 8958 - Delivery 11 Dec 2008 - 60 grams. Includes folding fee 0.0100 cents. 	0.0876	0.0986	791.904	Whangarei Report	S	98.99	I	169
C10950	31/12/2008		I	CI/3	9040.000	Whangarei Report - Job 8959 - Delivery 18 Dec 2008 - 60 grams. Includes folding fee 0.0100 cents. 	0.0876	0.0986	791.904	Whangarei Report	S	98.99	I	169
C10950	31/12/2008		I	CI/4	9040.000	Whangarei Report - Job 8960 - Delivery 27 Dec 2008 - 60 grams. Includes folding fee 0.0100 cents. 	0.0876	0.0986	791.904	Whangarei Report	S	98.99	I	169

C10951	31/12/2008		I	CI/1	37092.000	Wool Marketer - Job 9048 - Delivery 15 Dec 2008 - 40 grams.  	0.1043	0.1173	3868.696	Wool Marketer	S	483.59	I	266
C10951	31/12/2008		I	CI/2	37092.000	Wool Marketer Insert - Job 9052 - Delivery IOA - 5 grams.  	0.0910	0.1024	3375.372	Wool Marketer Insert	S	421.92	I	266

C10952	31/12/2008	131108	I	CI/1	4220.000	Kaipara Lifestyler - Job 8755 - Delivery 11 Dec 2008 - 80 grams.  	0.1124	0.1265	474.328	Kaipara Lifestyler	S	59.29	I	257
C10952	31/12/2008	131108	I	CI/2	3620.000	Kaipara Lifestyler - Job 8756 - Delivery 18 Dec 2008 - 80 grams.  	0.1124	0.1265	406.888	Kaipara Lifestyler	S	50.86	I	257

C10953	31/12/2008		I	CI/1	14656.000	Northland Farming Lifestyler - Job 9030 - Delivery IOA - 40 grams.  	0.0910	0.1024	1333.696	Northland Farming Lifestyler	S	166.71	I	257

C10954	31/12/2008	234092	I	CI/1	3190.000	Husqvana Flyer - Job 9066 - Delivery IOA - 10 grams.  	0.0856	0.0963	273.064	Husqvana Flyer	S	34.13	I	186

C10955	31/12/2008		I	CI/1	25658.000	Dairyman - Job 9073 - Delivery 30 Dec 2008 - 110 grams. Includes folding fee 0.0100 cents. 	0.1500	0.1687	3848.700	Dairyman	S	481.09	I	261

C10956	31/12/2008		I	CI/1	86397.000	Straight Furrow - Job 8984 - Delivery 02 Dec 2008 - 105 grams. Includes folding fee 0.0100 cents. 	0.1500	0.1687	12959.550	Straight Furrow	S	1619.94	I	261
C10956	31/12/2008		I	CI/2	86330.000	Straight Furrow - Job 9009 - Delivery 09 Dec 2008 - 235 grams. Includes folding fee 0.0100 cents. 	0.2060	0.2318	17783.980	Straight Furrow	S	2223.00	I	261
C10956	31/12/2008		I	CI/3	88226.000	Straight Furrow - Job 9010 - Delivery 16 Dec 2008 - 120 grams. Includes folding fee 0.0100 cents. 	0.1500	0.1687	13233.900	Straight Furrow	S	1654.24	I	261

C10957	31/12/2008	2305196	I	CI/1	895.000	Bay News - Job 8846 - Delivery 03 Dec 2008 - 111 grams. Includes folding fee 0.0100 cents. 	0.1170	0.1316	104.715	Bay News	S	13.09	I	201
C10957	31/12/2008	2305196	I	CI/2	895.000	Bay News - Job 8847 - Delivery 10 Dec 2008 - 210 grams. Includes folding fee 0.0100 cents. 	0.1598	0.1798	143.021	Bay News	S	17.88	I	201
C10957	31/12/2008	2305196	I	CI/3	895.000	Bay News - Job 8848 - Delivery 17 Dec 2008 - 150 grams. Includes folding fee 0.0100 cents. 	0.1384	0.1557	123.868	Bay News	S	15.48	I	201
C10957	31/12/2008	2305196	I	CI/4	895.000	Bay News - Job 8849 - Delivery 23 Dec 2008 - 150 grams. Includes folding fee 0.0100 cents. 	0.1170	0.1316	104.715	Bay News	S	13.09	I	201
C10957	31/12/2008	2308396	I	CI/5	895.000	Bay News - Job 9083 - Delivery 28 Dec 2008 - 150 grams. Includes folding fee 0.0100 cents. 	0.1170	0.1316	104.715	Bay News	S	13.09	I	201

C10958	31/12/2008	2307392	I	CI/1	800.000	Dance  Club Canterbury - Job 9055 - Delivery IOA - 10 grams.  	0.0836	0.0941	66.880	Dance  Club Canterbury	S	8.36	I	201

C10959	31/12/2008	2306973	I	CI/1	23910.000	Ecan Living Here Catalogue - Job 9050 - Delivery 13 Dec 2008 - 16 grams.  	0.0536	0.0603	1281.576	Ecan Living Here Catalogue	S	160.20	I	201

C10960	31/12/2008		I	CI/1	8692.000	Far North District Council Guide - Job 8983 - Delivery 09 Dec 2008 - 182 grams.  	0.1284	0.1445	1116.053	Far North District Council Guide	S	139.51	I	201

C10961	31/12/2008	2300824	I	CI/1	8841.000	Guardian Country - Job 9042 - Delivery 11 Dec 2008 - 25 grams.  	0.0536	0.0603	473.878	Guardian Country	S	59.24	I	201

C10962	31/12/2008	2305069	I	CI/1	3670.000	Guardian Newspaper - Job 8853 - Delivery 04 Dec 2008 - 101 grams. Includes folding fee 0.0100 cents. 	0.1170	0.1316	429.390	Guardian Newspaper	S	53.67	I	201
C10962	31/12/2008	2305069	I	CI/2	3670.000	Guardian Newspaper - Job 8854 - Delivery 11 Dec 2008 - 107 grams. Includes folding fee 0.0100 cents. 	0.1170	0.1316	429.390	Guardian Newspaper	S	53.67	I	201
C10962	31/12/2008	2305069	I	CI/3	3670.000	Guardian Newspaper - Job 8855 - Delivery 18 Dec 2008 - 214 grams. Includes folding fee 0.0100 cents. 	0.1598	0.1798	586.466	Guardian Newspaper	S	73.31	I	201
C10962	31/12/2008	2297407	I	CI/4	3670.000	Guardian Newspaper - Job 8856 - Delivery 23 Dec 2008 - 150 grams. Includes folding fee 0.0100 cents. 	0.1170	0.1316	429.390	Guardian Newspaper	S	53.67	I	201
C10962	31/12/2008	2297407	I	CI/5	3670.000	Guardian Newspaper - Job 8857 - Delivery 31 Dec 2008 - 150 grams. Includes folding fee 0.0100 cents. 	0.1170	0.1316	429.390	Guardian Newspaper	S	53.67	I	201

C10963	31/12/2008	2300817	I	CI/1	6440.000	Hawkesbay Country Scene - Job 8879 - Delivery 10 Dec 2008 - 53 grams.  	0.0808	0.0909	520.352	Hawkesbay Country Scene	S	65.04	I	201

C10964	31/12/2008		I	CI/1	11520.000	Holiday Report - Job 9062 - Delivery 29 Dec 2008 - 124 grams.  	0.1070	0.1204	1232.640	Holiday Report	S	154.08	I	201

C10965	31/12/2008	2303256	I	CI/1	1315.000	Metropol - Job 8703 - Delivery 04 Dec 2008 - 180 grams. Includes folding fee 0.0100 cents. 	0.1384	0.1557	181.996	Metropol	S	22.75	I	201
C10965	31/12/2008	2303256	I	CI/2	1315.000	Metropol - Job 8704 - Delivery 18 Dec 2008 - 180 grams. Includes folding fee 0.0100 cents. 	0.1384	0.1557	181.996	Metropol	S	22.75	I	201

C10966	31/12/2008	2305070	I	CI/1	1530.000	Napier Mail - Job 8839 - Delivery 03 Dec 2008 - 97 grams. Includes folding fee 0.0100 cents. 	0.0908	0.1022	138.924	Napier Mail	S	17.37	I	201
C10966	31/12/2008	2305070	I	CI/2	1530.000	Napier Mail - Job 8840 - Delivery 10 Dec 2008 - 92 grams. Includes folding fee 0.0100 cents. 	0.0908	0.1022	138.924	Napier Mail	S	17.37	I	201
C10966	31/12/2008	2305070	I	CI/3	1530.000	Napier Mail - Job 8841 - Delivery 17 Dec 2008 - 71 grams. Includes folding fee 0.0100 cents. 	0.0908	0.1022	138.924	Napier Mail	S	17.37	I	201
C10966	31/12/2008	2305070	I	CI/4	1530.000	Napier Mail - Job 8842 - Delivery 24 Dec 2008 - 85 grams. Includes folding fee 0.0100 cents. 	0.0908	0.1022	138.924	Napier Mail	S	17.37	I	201
C10966	31/12/2008	2308356	I	CI/5	1530.000	Napier Mail - Job 8843 - Delivery 31 Dec 2008 - 85 grams. Includes folding fee 0.0100 cents. 	0.0908	0.1022	138.924	Napier Mail	S	17.37	I	201

C10967	31/12/2008	2300822	I	CI/1	3135.000	Property Outlook - Job 8877 - Delivery 18 Dec 2008 - 20 grams.  	0.0536	0.0603	168.036	Property Outlook	S	21.00	I	201

C10968	31/12/2008	2305067	I	CI/1	770.000	Rangitikei Mail - Job 8832 - Delivery 02 Dec 2008 - 195 grams. Includes folding fee 0.0100 cents. 	0.1384	0.1557	106.568	Rangitikei Mail	S	13.32	I	201
C10968	31/12/2008	2305067	I	CI/2	770.000	Rangitikei Mail - Job 8833 - Delivery 09 Dec 2008 - 75 grams. Includes folding fee 0.0100 cents. 	0.0908	0.1022	69.916	Rangitikei Mail	S	8.74	I	201
C10968	31/12/2008	2305067	I	CI/3	770.000	Rangitikei Mail - Job 8834 - Delivery 16 Dec 2008 - 113 grams. Includes folding fee 0.0100 cents. 	0.1170	0.1316	90.090	Rangitikei Mail	S	11.26	I	201
C10968	31/12/2008	2305067	I	CI/4	770.000	Rangitikei Mail - Job 8835 - Delivery 23 Dec 2008 - 150 grams. Includes folding fee 0.0100 cents. 	0.1170	0.1316	90.090	Rangitikei Mail	S	11.26	I	201
C10968	31/12/2008	2308353	I	CI/5	770.000	Rangitikei Mail - Job 8836 - Delivery 30 Dec 2008 - 150 grams. Includes folding fee 0.0100 cents. 	0.1170	0.1316	90.090	Rangitikei Mail	S	11.26	I	201

C10969	31/12/2008	2305191	I	CI/1	2280.000	Scene Matamata - Job 9065 - Delivery 03 Dec 2008 - 100 grams. Includes folding fee 0.0100 cents. 	0.0908	0.1022	207.024	Scene Matamata	S	25.88	I	201
C10969	31/12/2008	2305191	I	CI/2	2280.000	Scene Matamata - Job 9160 - Delivery 17 Dec 2008 - 100 grams. Includes folding fee 0.0100 cents. 	0.0908	0.1022	207.024	Scene Matamata	S	25.88	I	201

C10970	31/12/2008	2301941	I	CI/1	2280.000	Scene Matamata 12/11/08 - Job 9056 - Delivery 01 Dec 2008 - 90 grams. Includes folding fee 0.0100 cents. 	0.0908	0.1022	207.024	Scene Matamata 12/11/08	S	25.88	I	201

C10971	31/12/2008	2301941	I	CI/1	2280.000	Scene Matamata 28/10/08 - Job 9159 - Delivery 01 Dec 2008 - 100 grams. Includes folding fee 0.0100 cents. 	0.0908	0.1022	207.024	Scene Matamata 28/10/08	S	25.88	I	201

C10972	31/12/2008	2305189	I	CI/1	1320.000	Taupo Real Estate - Job 8869 - Delivery 04 Dec 2008 - 121 grams. Includes folding fee 0.0100 cents. 	0.1170	0.1316	154.440	Taupo Real Estate	S	19.31	I	201
C10972	31/12/2008	2305189	I	CI/2	1320.000	Taupo Real Estate - Job 8870 - Delivery 18 Dec 2008 - 150 grams. Includes folding fee 0.0100 cents. 	0.1170	0.1316	154.440	Taupo Real Estate	S	19.31	I	201
C10972	31/12/2008	2308392	I	CI/3	1320.000	Taupo Real Estate - Job 9080 - Delivery 31 Dec 2008 - 150 grams. Includes folding fee 0.0100 cents. 	0.1170	0.1316	154.440	Taupo Real Estate	S	19.31	I	201

C10973	31/12/2008	2305066	I	CI/1	9986.000	Weekend Sun - Job 8860 - Delivery 05 Dec 2008 - 185 grams. Includes folding fee 0.0100 cents. 	0.1384	0.1557	1382.062	Weekend Sun	S	172.76	I	201
C10973	31/12/2008	2305066	I	CI/2	9986.000	Weekend Sun - Job 8861 - Delivery 12 Dec 2008 - 200 grams. Includes folding fee 0.0100 cents. 	0.1384	0.1557	1382.062	Weekend Sun	S	172.76	I	201
C10973	31/12/2008	2305066	I	CI/3	9986.000	Weekend Sun - Job 8862 - Delivery 19 Dec 2008 - 155 grams. Includes folding fee 0.0100 cents. 	0.1384	0.1557	1382.062	Weekend Sun	S	172.76	I	201
C10973	31/12/2008	2308391	I	CI/4	9986.000	Weekend Sun - Job 8863 - Delivery 30 Dec 2008 - 95 grams. Includes folding fee 0.0100 cents. 	0.0908	0.1022	906.729	Weekend Sun	S	113.34	I	201

C10974	31/12/2008		I	CI/1	7620.000	Whangarei District Council Guide - Job 9038 - Delivery 24 Dec 2008 - 112 grams.  	0.1070	0.1204	815.340	Whangarei District Council Guide	S	101.92	I	201

C10975	31/12/2008	Veronica	I	CI/1	1255.000	Dunedin Rural Phone Book Covers - Job 9002 - Delivery 15 Dec 2008 - 25 grams.  	0.0749	0.0843	94.000	Dunedin Rural Phone Book Covers	S	11.75	I	207
C10975	31/12/2008	Veronica	I	CI/2	402.000	iMilton/Lawrence Phone Book Covers - Job 9004 - Delivery 15 Dec 2008 - 25 grams.  	0.0749	0.0843	30.110	iMilton/Lawrence Phone Book Covers	S	3.76	I	207
C10975	31/12/2008	Veronica	I	CI/3	300.000	Maniototo Phone Book Covers - Job 9003 - Delivery 15 Dec 2008 - 25 grams.  	0.0749	0.0843	22.470	Maniototo Phone Book Covers	S	2.81	I	207
C10975	31/12/2008	Veronica	I	CI/4	320.000	Roxburgh Phone Book Covers - Job 9005 - Delivery 15 Dec 2008 - 25 grams.  	0.0749	0.0843	23.968	Roxburgh Phone Book Covers	S	3.00	I	207
C10975	31/12/2008	Veronica	I	CI/5	1208.000	South Otago Phone Book Covers - Job 9006 - Delivery 15 Dec 2008 - 25 grams.  	0.0749	0.0843	90.479	South Otago Phone Book Covers	S	11.31	I	207

C10976	31/12/2008	Veronica	I	CI/1	1802.000	Taieri Phone Book Covers - Job 9007 - Delivery 15 Dec 2008 - 25 grams.  	0.0749	0.0843	134.970	Taieri Phone Book Covers	S	16.87	I	207

C10977	31/12/2008		I	CI/1	28478.000	Coast N Country - Job 8967 - Delivery 05 Dec 2008 - 145 grams. Includes folding fee 0.0100 cents. 	0.0900	0.1012	2563.020	Coast N Country	S	320.38	I	217

C10978	31/12/2008		I	CI/1	1549.000	Broadband Just Got Cheaper - Job 9059 - Delivery IOA - 25 grams.  	0.0856	0.0963	132.594	Broadband Just Got Cheaper	S	16.57	I	254

C10979	31/12/2008	136338	I	CI/1	158.000	Mangamahu Newsletter - Job 9028 - Delivery IOA - 10 grams.  	0.5079	0.5714	80.248	Mangamahu Newsletter	S	10.03	I	264

C10980	31/12/2008	136339	I	CI/1	2286.000	Mayoral Newsletter - Job 9027 - Delivery IOA - 10 grams.  	0.0856	0.0963	195.682	Mayoral Newsletter	S	24.46	I	264

C10981	31/12/2008	136530	I	CI/1	2286.000	Mayoral Newsletter Vol II - Job 9053 - Delivery 23 Dec 2008 - 10 grams.  	0.0856	0.0963	195.682	Mayoral Newsletter Vol II	S	24.46	I	264

