Invoice  No.	Date	Customer PO	Delivery Status	Item Number	Quantity	Description	Price	Total	Inc-GST Total	Journal Memo	GST Code	GST Amount	Sale Status	Card ID
C10412	30/09/2008	415	I	CI/3	1670.000	Tim Porter Newsletter - Job 8134 - Delivery 19 Sep 2008 - 0 grams.  	0.0700	0.0788	116.900	Tim Porter Newsletter	S	14.61	I	159
C10412	30/09/2008	415	I	FS	462.840	Fuel Surcharge	0.0700	0.0788	32.399	Tim Porter Newsletter	S	4.05	I	159

C10413	30/09/2008		I	CI/1	830.000	Hibiscus Matters - Job 7808 - Delivery 03 Sep 2008 - 40 grams.  	0.0750	0.0844	62.250	Hibiscus Matters	S	7.78	I	240
C10413	30/09/2008		I	CI/2	830.000	Hibiscus Matters - Job 7809 - Delivery 17 Sep 2008 - 45 grams.  	0.0750	0.0844	62.250	Hibiscus Matters	S	7.78	I	240
C10413	30/09/2008		I	CI/3	830.000	Hibiscus Matters - Job 8313 - Delivery 29 Sep 2008 - 45 grams.  	0.0750	0.0844	62.250	Hibiscus Matters	S	7.78	I	240
C10413	30/09/2008		I	FS	186.750	Fuel Surcharge	0.0700	0.0788	13.073	Hibiscus Matters	S	1.63	I	240

C10414	30/09/2008	2809172	I	CI/1	2740.000	230 Marua - Job 8117 - Delivery 23 Sep 2008 - 10 grams.  	0.0475	0.0534	130.150	230 Marua	S	16.27	I	169
C10414	30/09/2008	2809172	I	FS	130.150	Fuel Surcharge	0.0700	0.0788	9.111	230 Marua	S	1.14	I	169

C10415	30/09/2008	2809154	I	CI/1	6032.000	Abox For Sale New Containers - Job 8109 - Delivery 27 Sep 2008 - 10 grams.  	0.0475	0.0534	286.520	Abox For Sale New Containers	S	35.82	I	169
C10415	30/09/2008	2809154	I	FS	286.520	Fuel Surcharge	0.0700	0.0788	20.056	Abox For Sale New Containers	S	2.51	I	169

C10416	30/09/2008	2809110	I	CI/1	18084.000	Acrpass The Regions Horizon - Job 8081 - Delivery 06 Sep 2008 - 10 grams.  	0.0475	0.0534	858.990	Acrpass The Regions Horizon	S	107.37	I	169
C10416	30/09/2008	2809110	I	FS	858.990	Fuel Surcharge	0.0700	0.0788	60.129	Acrpass The Regions Horizon	S	7.52	I	169

C10417	30/09/2008	2809050	I	CI/1	1731.000	At Betta Electrical September Catalogue - Job 8019 - Delivery 09 Sep 2008 - 25 grams.  	0.0475	0.0534	82.223	At Betta Electrical September Catalogue	S	10.28	I	169
C10417	30/09/2008	2809050	I	FS	82.223	Fuel Surcharge	0.0700	0.0788	5.756	At Betta Electrical September Catalogue	S	0.72	I	169

C10418	30/09/2008	2809134	I	CI/1	370.000	Atawhai Shared Pathway - Job 8095 - Delivery 16 Sep 2008 - 10 grams.  	0.0475	0.0534	17.575	Atawhai Shared Pathway	S	2.20	I	169
C10418	30/09/2008	2809134	I	FS	17.575	Fuel Surcharge	0.0700	0.0788	1.230	Atawhai Shared Pathway	S	0.15	I	169

C10419	30/09/2008	2809132	I	CI/1	19335.000	Bayleys Preview Magazine - Job 8093 - Delivery 20 Sep 2008 - 200 grams.  	0.1000	0.1125	1933.500	Bayleys Preview Magazine	S	241.69	I	169
C10419	30/09/2008	2809132	I	FS	1933.500	Fuel Surcharge	0.0700	0.0788	135.345	Bayleys Preview Magazine	S	16.92	I	169

C10420	30/09/2008	2809191	I	CI/1	2337.000	Bayleys Preview Magazine Blenheim - Job 8132 - Delivery 20 Sep 2008 - 340 grams.  	0.1375	0.1547	321.338	Bayleys Preview Magazine Blenheim	S	40.17	I	169
C10420	30/09/2008	2809191	I	FS	321.338	Fuel Surcharge	0.0700	0.0788	22.494	Bayleys Preview Magazine Blenheim	S	2.81	I	169

C10421	30/09/2008	2809136	I	CI/1	70885.000	Bunnings - Job 8101 - Delivery 23 Sep 2008 - 60 grams. Includes folding fee 0.0100 cents. 	0.0825	0.0928	5848.013	Bunnings	S	731.00	I	169
C10421	30/09/2008	2809136	I	FS	5848.013	Fuel Surcharge	0.0700	0.0788	409.361	Bunnings	S	51.17	I	169

C10422	30/09/2008	2809152	I	CI/1	650.000	Cartridge World Wanaka - Job 8103 - Delivery 12 Sep 2008 - 10 grams.  	0.0475	0.0534	30.875	Cartridge World Wanaka	S	3.86	I	169
C10422	30/09/2008	2809152	I	FS	30.875	Fuel Surcharge	0.0700	0.0788	2.161	Cartridge World Wanaka	S	0.27	I	169

C10423	30/09/2008	2809165	I	CI/1	6575.000	Clicks Pharmacy - Job 8114 - Delivery 20 Sep 2008 - 25 grams.  	0.0475	0.0534	312.313	Clicks Pharmacy	S	39.04	I	169
C10423	30/09/2008	2809165	I	FS	312.313	Fuel Surcharge	0.0700	0.0788	21.862	Clicks Pharmacy	S	2.73	I	169

C10424	30/09/2008	2809190	I	CI/1	2855.000	Cup & Show Week Guide - Job 8131 - Delivery 20 Sep 2008 - 48 grams.  	0.0550	0.0619	157.025	Cup & Show Week Guide	S	19.63	I	169
C10424	30/09/2008	2809190	I	FS	157.025	Fuel Surcharge	0.0700	0.0788	10.992	Cup & Show Week Guide	S	1.37	I	169

C10425	30/09/2008	2809099	I	CI/1	9251.000	DA Lewis September Birthday - Job 8070 - Delivery 09 Sep 2008 - 25 grams.  	0.0475	0.0534	439.423	DA Lewis September Birthday	S	54.93	I	169
C10425	30/09/2008	2809099	I	FS	439.423	Fuel Surcharge	0.0700	0.0788	30.760	DA Lewis September Birthday	S	3.84	I	169

C10426	30/09/2008	2809166	I	CI/1	65453.000	Digital Mobile September - Job 8116 - Delivery 16 Sep 2008 - 25 grams.  	0.0475	0.0534	3109.018	Digital Mobile September	S	388.63	I	169
C10426	30/09/2008	2809166	I	FS	3109.018	Fuel Surcharge	0.0700	0.0788	217.631	Digital Mobile September	S	27.20	I	169

C10427	30/09/2008	2808076	I	CI/1	860.000	Division Architectural Engineering Brochure - Job 7836 - Delivery 30 Sep 2008 - 10 grams.  	0.0475	0.0534	40.850	Division Architectural Engineering Brochure	S	5.11	I	169
C10427	30/09/2008	2808076	I	FS	40.850	Fuel Surcharge	0.0700	0.0788	2.860	Division Architectural Engineering Brochure	S	0.36	I	169

C10428	30/09/2008	2809107	I	CI/1	4178.000	Elevate yourself Literacy Sth Canterbury - Job 8075 - Delivery 06 Sep 2008 - 10 grams.  	0.0475	0.0534	198.455	Elevate yourself Literacy Sth Canterbury	S	24.81	I	169
C10428	30/09/2008	2809107	I	FS	198.455	Fuel Surcharge	0.0700	0.0788	13.892	Elevate yourself Literacy Sth Canterbury	S	1.74	I	169

C10429	30/09/2008	2809098	I	CI/1	1554.000	Enterprise Auto Gisborne - Job 8067 - Delivery 02 Sep 2008 - 10 grams.  	0.0475	0.0534	73.815	Enterprise Auto Gisborne	S	9.23	I	169
C10429	30/09/2008	2809098	I	FS	73.815	Fuel Surcharge	0.0700	0.0788	5.167	Enterprise Auto Gisborne	S	0.65	I	169

C10430	30/09/2008	2809203	I	CI/1	7468.000	Environment Canterbury Pest News - Job 8212 - Delivery 30 Sep 2008 - 10 grams.  	0.0475	0.0534	354.730	Environment Canterbury Pest News	S	44.34	I	169
C10430	30/09/2008	2809203	I	FS	354.730	Fuel Surcharge	0.0700	0.0788	24.831	Environment Canterbury Pest News	S	3.10	I	169

C10431	30/09/2008		I	CI/1	61866.000	Four Square Northern - Job 7872 - Delivery 06 Sep 2008 - 10 grams.  	0.0475	0.0534	2938.635	Four Square Northern	S	367.33	I	169
C10431	30/09/2008		I	CI/2	61866.000	Four Square Northern - Job 7873 - Delivery 13 Sep 2008 - 10 grams.  	0.0475	0.0534	2938.635	Four Square Northern	S	367.33	I	169
C10431	30/09/2008		I	CI/3	61866.000	Four Square Northern - Job 7874 - Delivery 20 Sep 2008 - 10 grams.  	0.0475	0.0534	2938.635	Four Square Northern	S	367.33	I	169
C10431	30/09/2008		I	CI/4	61866.000	Four Square Northern - Job 7875 - Delivery 27 Sep 2008 - 10 grams.  	0.0475	0.0534	2938.635	Four Square Northern	S	367.33	I	169
C10431	30/09/2008		I	FS	11754.540	Fuel Surcharge	0.0700	0.0788	822.818	Four Square Northern	S	102.85	I	169

C10432	30/09/2008	2809116	I	CI/1	16847.000	Furniture City Whangarei - Job 8084 - Delivery 06 Sep 2008 - 25 grams.  	0.0475	0.0534	800.233	Furniture City Whangarei	S	100.03	I	169
C10432	30/09/2008	2809116	I	FS	800.233	Fuel Surcharge	0.0700	0.0788	56.016	Furniture City Whangarei	S	7.00	I	169

C10433	30/09/2008	2809176	I	CI/1	2550.000	Furniture to go Te Puke - Job 8121 - Delivery 16 Sep 2008 - 25 grams.  	0.0475	0.0534	121.125	Furniture to go Te Puke	S	15.14	I	169
C10433	30/09/2008	2809176	I	FS	121.125	Fuel Surcharge	0.0700	0.0788	8.479	Furniture to go Te Puke	S	1.06	I	169

C10434	30/09/2008	2809195	I	CI/1	1340.000	Generations Development Ltd - Job 8137 - Delivery 30 Sep 2008 - 25 grams.  	0.0475	0.0534	63.650	Generations Development Ltd	S	7.96	I	169
C10434	30/09/2008	2809195	I	FS	63.650	Fuel Surcharge	0.0700	0.0788	4.456	Generations Development Ltd	S	0.56	I	169

C10435	30/09/2008	2809109	I	CI/1	2780.000	Great Products Delivered To You - Job 8077 - Delivery 02 Sep 2008 - 25 grams.  	0.0475	0.0534	132.050	Great Products Delivered To You	S	16.51	I	169
C10435	30/09/2008	2809109	I	FS	132.050	Fuel Surcharge	0.0700	0.0788	9.244	Great Products Delivered To You	S	1.16	I	169

C10436	30/09/2008	2809200	I	CI/1	6016.000	Grove Homes - Job 8147 - Delivery 23 Sep 2008 - 10 grams.  	0.0475	0.0534	285.760	Grove Homes	S	35.72	I	169
C10436	30/09/2008	2809200	I	FS	285.760	Fuel Surcharge	0.0700	0.0788	20.003	Grove Homes	S	2.50	I	169

C10437	30/09/2008	2809238	I	CI/1	7734.000	Guinness Furniture - Job 8314 - Delivery 30 Sep 2008 - 80 grams.  	0.0725	0.0816	560.715	Guinness Furniture	S	70.09	I	169
C10437	30/09/2008	2809238	I	FS	560.715	Fuel Surcharge	0.0700	0.0788	39.250	Guinness Furniture	S	4.91	I	169

C10438	30/09/2008	2809121	I	CI/1	1125.000	Harcourts 572 Selwyn Road - Job 8086 - Delivery 09 Sep 2008 - 10 grams.  	0.0475	0.0534	53.438	Harcourts 572 Selwyn Road	S	6.68	I	169
C10438	30/09/2008	2809121	I	FS	53.438	Fuel Surcharge	0.0700	0.0788	3.741	Harcourts 572 Selwyn Road	S	0.47	I	169

C10439	30/09/2008	2809103	I	CI/1	3970.000	Hawkesbay Olive Festical - Job 8073 - Delivery 16 Sep 2008 - 10 grams.  	0.0475	0.0534	188.575	Hawkesbay Olive Festical	S	23.57	I	169
C10439	30/09/2008	2809103	I	FS	188.575	Fuel Surcharge	0.0700	0.0788	13.200	Hawkesbay Olive Festical	S	1.65	I	169

C10440	30/09/2008	2809104	I	CI/1	19075.000	Healthfirst Brochure - Job 8072 - Delivery 06 Sep 2008 - 50 grams.  	0.0550	0.0619	1049.125	Healthfirst Brochure	S	131.14	I	169
C10440	30/09/2008	2809104	I	FS	1049.125	Fuel Surcharge	0.0700	0.0788	73.439	Healthfirst Brochure	S	9.18	I	169

C10441	30/09/2008		I	CI/1	11210.000	Herald Communities - Job 7891 - Delivery 03 Sep 2008 - 140 grams. Includes folding fee 0.0100 cents. 	0.0955	0.1074	1070.555	Herald Communities	S	133.82	I	169
C10441	30/09/2008		I	CI/2	11210.000	Herald Communities - Job 7892 - Delivery 10 Sep 2008 - 138 grams. Includes folding fee 0.0100 cents. 	0.0955	0.1074	1070.555	Herald Communities	S	133.82	I	169
C10441	30/09/2008		I	CI/3	11210.000	Herald Communities - Job 7893 - Delivery 17 Sep 2008 - 164 grams. Includes folding fee 0.0100 cents. 	0.1100	0.1238	1233.100	Herald Communities	S	154.14	I	169
C10441	30/09/2008		I	CI/4	11210.000	Herald Communities - Job 7894 - Delivery 24 Sep 2008 - 104 grams. Includes folding fee 0.0100 cents. 	0.0955	0.1074	1070.555	Herald Communities	S	133.82	I	169
C10441	30/09/2008		I	FS	4444.765	Fuel Surcharge	0.0700	0.0788	311.134	Herald Communities	S	38.89	I	169

C10442	30/09/2008	2808121	I	CI/1	1933.000	Holcium Pre-Hearing Conference - Job 7920 - Delivery 20 Sep 2008 - 25 grams.  	0.0475	0.0534	91.818	Holcium Pre-Hearing Conference	S	11.48	I	169
C10442	30/09/2008	2808121	I	FS	91.818	Fuel Surcharge	0.0700	0.0788	6.427	Holcium Pre-Hearing Conference	S	0.80	I	169

C10443	30/09/2008	2809214	I	CI/1	9952.000	Implement News - Job 8210 - Delivery 27 Sep 2008 - 10 grams.  	0.0475	0.0534	472.720	Implement News	S	59.09	I	169
C10443	30/09/2008	2809214	I	FS	472.720	Fuel Surcharge	0.0700	0.0788	33.090	Implement News	S	4.14	I	169

C10444	30/09/2008	2809202	I	CI/1	1423.000	Jnh Sauna - Job 8166 - Delivery 23 Sep 2008 - 10 grams.  	0.0475	0.0534	67.593	Jnh Sauna	S	8.45	I	169
C10444	30/09/2008	2809202	I	FS	67.593	Fuel Surcharge	0.0700	0.0788	4.732	Jnh Sauna	S	0.59	I	169

C10445	30/09/2008	2809197	I	CI/1	4870.000	Kids Republic - Job 8143 - Delivery 20 Sep 2008 - 25 grams.  	0.0475	0.0534	231.325	Kids Republic	S	28.92	I	169
C10445	30/09/2008	2809197	I	FS	231.325	Fuel Surcharge	0.0700	0.0788	16.193	Kids Republic	S	2.02	I	169

C10446	30/09/2008	2809022	I	CI/1	7500.000	Landscape Depot - Job 8064 - Delivery 02 Sep 2008 - 10 grams.  	0.0475	0.0534	356.250	Landscape Depot	S	44.53	I	169
C10446	30/09/2008	2809022	I	FS	356.250	Fuel Surcharge	0.0700	0.0788	24.938	Landscape Depot	S	3.12	I	169

C10447	30/09/2008	2808108	I	CI/1	1959.000	Laservision Eye Clinic  - Job 7850 - Delivery 30 Sep 2008 - 10 grams.  	0.0475	0.0534	93.053	Laservision Eye Clinic 	S	11.63	I	169
C10447	30/09/2008	2808108	I	FS	93.053	Fuel Surcharge	0.0700	0.0788	6.514	Laservision Eye Clinic 	S	0.81	I	169

C10448	30/09/2008	2809226	I	CI/1	7223.000	Lower Manawatu Scheme Horizons - Job 8253 - Delivery 27 Sep 2008 - 10 grams.  	0.0475	0.0534	343.093	Lower Manawatu Scheme Horizons	S	42.89	I	169
C10448	30/09/2008	2809226	I	FS	343.093	Fuel Surcharge	0.0700	0.0788	24.017	Lower Manawatu Scheme Horizons	S	3.00	I	169

C10449	30/09/2008	2809105	I	CI/1	6341.000	Mega Mitre 10 - Job 8078 - Delivery 06 Sep 2008 - 16 grams.  	0.0475	0.0534	301.198	Mega Mitre 10	S	37.65	I	169
C10449	30/09/2008	2809105	I	FS	301.198	Fuel Surcharge	0.0700	0.0788	21.084	Mega Mitre 10	S	2.64	I	169

C10450	30/09/2008	2809151	I	CI/1	6341.000	Mega Mitre 10 September - Job 8104 - Delivery 20 Sep 2008 - 12 grams.  	0.0475	0.0534	301.198	Mega Mitre 10 September	S	37.65	I	169
C10450	30/09/2008	2809151	I	FS	301.198	Fuel Surcharge	0.0700	0.0788	21.084	Mega Mitre 10 September	S	2.64	I	169

C10451	30/09/2008	2809138	I	CI/1	1354.000	Metlifecare - Somervale - Job 8099 - Delivery 20 Sep 2008 - 25 grams.  	0.0475	0.0534	64.315	Metlifecare - Somervale	S	8.04	I	169
C10451	30/09/2008	2809138	I	FS	64.315	Fuel Surcharge	0.0700	0.0788	4.502	Metlifecare - Somervale	S	0.56	I	169

C10452	30/09/2008	2809139	I	CI/1	2090.000	Metlifecare - The Avenues - Job 8100 - Delivery 23 Sep 2008 - 25 grams.  	0.0475	0.0534	99.275	Metlifecare - The Avenues	S	12.41	I	169
C10452	30/09/2008	2809139	I	FS	99.275	Fuel Surcharge	0.0700	0.0788	6.949	Metlifecare - The Avenues	S	0.87	I	169

C10453	30/09/2008	2809137	I	CI/1	4965.000	Metlifecare - Wairarapa - Job 8098 - Delivery 16 Sep 2008 - 25 grams.  	0.0475	0.0534	235.838	Metlifecare - Wairarapa	S	29.48	I	169
C10453	30/09/2008	2809137	I	FS	235.838	Fuel Surcharge	0.0700	0.0788	16.509	Metlifecare - Wairarapa	S	2.06	I	169

C10454	30/09/2008	2809215	I	CI/1	10183.000	MTC Attachements Brochure - Job 8211 - Delivery 30 Sep 2008 - 25 grams.  	0.0475	0.0534	483.693	MTC Attachements Brochure	S	60.46	I	169
C10454	30/09/2008	2809215	I	FS	483.693	Fuel Surcharge	0.0700	0.0788	33.859	MTC Attachements Brochure	S	4.23	I	169

C10455	30/09/2008	2808135	I	CI/1	5851.000	Nature Discoveries Early Bird Special Drop 2 - Job 8016 - Delivery 09 Sep 2008 - 20 grams. Includes folding fee 0.0100 cents. 	0.0575	0.0647	336.433	Nature Discoveries Early Bird Special Drop 2	S	42.05	I	169
C10455	30/09/2008	2808135	I	FS	336.433	Fuel Surcharge	0.0700	0.0788	23.550	Nature Discoveries Early Bird Special Drop 2	S	2.94	I	169

C10456	30/09/2008	2809083	I	CI/1	612.000	Nature Discoveries Porirua - Job 8038 - Delivery 02 Sep 2008 - 25 grams. Includes folding fee 0.0100 cents. 	0.0575	0.0647	35.190	Nature Discoveries Porirua	S	4.40	I	169
C10456	30/09/2008	2809083	I	FS	35.190	Fuel Surcharge	0.0700	0.0788	2.463	Nature Discoveries Porirua	S	0.31	I	169

C10457	30/09/2008	2809084	I	CI/1	1814.000	Nature Discoveries Porirua/Queensgate - Job 8039 - Delivery 09 Sep 2008 - 25 grams. Includes folding fee 0.0100 cents. 	0.0575	0.0647	104.305	Nature Discoveries Porirua/Queensgate	S	13.04	I	169
C10457	30/09/2008	2809084	I	FS	104.305	Fuel Surcharge	0.0700	0.0788	7.301	Nature Discoveries Porirua/Queensgate	S	0.91	I	169

C10458	30/09/2008		I	CI/1	63923.000	New World Northern  - Job 7868 - Delivery 06 Sep 2008 - 24 grams.  	0.0475	0.0534	3036.343	New World Northern 	S	379.54	I	169
C10458	30/09/2008		I	CI/2	63923.000	New World Northern  - Job 7869 - Delivery 13 Sep 2008 - 24 grams.  	0.0475	0.0534	3036.343	New World Northern 	S	379.54	I	169
C10458	30/09/2008		I	CI/3	63923.000	New World Northern  - Job 7870 - Delivery 20 Sep 2008 - 24 grams.  	0.0475	0.0534	3036.343	New World Northern 	S	379.54	I	169
C10458	30/09/2008		I	CI/4	63923.000	New World Northern  - Job 7871 - Delivery 27 Sep 2008 - 24 grams.  	0.0475	0.0534	3036.343	New World Northern 	S	379.54	I	169
C10458	30/09/2008		I	FS	12145.370	Fuel Surcharge	0.0700	0.0788	850.176	New World Northern 	S	106.27	I	169

C10459	30/09/2008	2809085	I	CI/1	40415.000	New World Wine Awards - Job 8041 - Delivery 06 Sep 2008 - 15 grams.  	0.0475	0.0534	1919.713	New World Wine Awards	S	239.96	I	169
C10459	30/09/2008	2809085	I	FS	1919.713	Fuel Surcharge	0.0700	0.0788	134.380	New World Wine Awards	S	16.80	I	169

C10460	30/09/2008	2809255	I	CI/1	2105.000	Noodle Hut Menus - Job 8251 - Delivery 30 Sep 2008 - 10 grams.  	0.0475	0.0534	99.988	Noodle Hut Menus	S	12.50	I	169
C10460	30/09/2008	2809255	I	FS	99.988	Fuel Surcharge	0.0700	0.0788	6.999	Noodle Hut Menus	S	0.88	I	169

C10461	30/09/2008		I	CI/1	7443.000	North Canterbury News - Job 7886 - Delivery 02 Sep 2008 - 116 grams. Includes folding fee 0.0100 cents. 	0.0955	0.1074	710.807	North Canterbury News	S	88.85	I	169
C10461	30/09/2008		I	CI/2	7443.000	North Canterbury News - Job 7887 - Delivery 09 Sep 2008 - 110 grams. Includes folding fee 0.0100 cents. 	0.0955	0.1074	710.807	North Canterbury News	S	88.85	I	169
C10461	30/09/2008		I	CI/3	7443.000	North Canterbury News - Job 7888 - Delivery 16 Sep 2008 - 110 grams. Includes folding fee 0.0100 cents. 	0.0955	0.1074	710.807	North Canterbury News	S	88.85	I	169
C10461	30/09/2008		I	CI/4	7443.000	North Canterbury News - Job 7889 - Delivery 23 Sep 2008 - 80 grams. Includes folding fee 0.0100 cents. 	0.0825	0.0928	614.048	North Canterbury News	S	76.76	I	169
C10461	30/09/2008		I	CI/5	7443.000	North Canterbury News - Job 7890 - Delivery 30 Sep 2008 - 60 grams. Includes folding fee 0.0100 cents. 	0.0825	0.0928	614.048	North Canterbury News	S	76.76	I	169
C10461	30/09/2008		I	FS	3360.515	Fuel Surcharge	0.0700	0.0788	235.236	North Canterbury News	S	29.41	I	169

C10462	30/09/2008	2809086	I	CI/1	11280.000	Northpower Helicopter Appeal Drop 1 - Job 8042 - Delivery 06 Sep 2008 - 25 grams.  	0.0475	0.0534	535.800	Northpower Helicopter Appeal Drop 1	S	66.98	I	169
C10462	30/09/2008	2809086	I	FS	535.800	Fuel Surcharge	0.0700	0.0788	37.506	Northpower Helicopter Appeal Drop 1	S	4.69	I	169

C10463	30/09/2008	2809087	I	CI/1	11280.000	Northpower Helicopter Appeal Drop 2 - Job 8043 - Delivery 27 Sep 2008 - 25 grams.  	0.0475	0.0534	535.800	Northpower Helicopter Appeal Drop 2	S	66.98	I	169
C10463	30/09/2008	2809087	I	FS	535.800	Fuel Surcharge	0.0700	0.0788	37.506	Northpower Helicopter Appeal Drop 2	S	4.69	I	169

C10464	30/09/2008	2809179	I	CI/1	25565.000	Numat Dairy Flyer - Job 8125 - Delivery 27 Sep 2008 - 50 grams.  	0.0550	0.0619	1406.075	Numat Dairy Flyer	S	175.76	I	169
C10464	30/09/2008	2809179	I	FS	1406.075	Fuel Surcharge	0.0700	0.0788	98.425	Numat Dairy Flyer	S	12.30	I	169

C10465	30/09/2008	2809199	I	CI/1	8735.000	NZ Fishing & Shooting Magazine - Job 8146 - Delivery 23 Sep 2008 - 65 grams.  	0.0725	0.0816	633.287	NZ Fishing & Shooting Magazine	S	79.16	I	169
C10465	30/09/2008	2809199	I	FS	633.288	Fuel Surcharge	0.0700	0.0788	44.330	NZ Fishing & Shooting Magazine	S	5.54	I	169

C10466	30/09/2008	2809180	I	CI/1	3976.000	OMC Power Tools - Job 8124 - Delivery 18 Sep 2008 - 50 grams.  	0.0550	0.0619	218.680	OMC Power Tools	S	27.33	I	169
C10466	30/09/2008	2809220	I	CI/2	3976.000	OMC Power Tools - Job 8231 - Delivery 25 Sep 2008 - 50 grams.  	0.0550	0.0619	218.680	OMC Power Tools	S	27.33	I	169
C10466	30/09/2008	2809220	I	FS	437.360	Fuel Surcharge	0.0700	0.0788	30.615	OMC Power Tools	S	3.83	I	169

C10467	30/09/2008	2809236	I	CI/1	3090.000	Oregon ITM Group - Job 8307 - Delivery 30 Sep 2008 - 25 grams.  	0.0475	0.0534	146.775	Oregon ITM Group	S	18.35	I	169
C10467	30/09/2008	2809236	I	FS	146.775	Fuel Surcharge	0.0700	0.0788	10.274	Oregon ITM Group	S	1.28	I	169

C10468	30/09/2008	2809237	I	CI/1	700.000	Parallel Imported AKLD - Job 8312 - Delivery 27 Sep 2008 - 25 grams.  	0.0475	0.0534	33.250	Parallel Imported AKLD	S	4.16	I	169
C10468	30/09/2008	2809237	I	FS	33.250	Fuel Surcharge	0.0700	0.0788	2.328	Parallel Imported AKLD	S	0.29	I	169

C10469	30/09/2008	2809217	I	CI/1	5327.000	Paterson Burn - Job 8228 - Delivery 30 Sep 2008 - 25 grams.  	0.0475	0.0534	253.033	Paterson Burn	S	31.63	I	169
C10469	30/09/2008	2809217	I	FS	253.033	Fuel Surcharge	0.0700	0.0788	17.712	Paterson Burn	S	2.21	I	169

C10470	30/09/2008	28009193	I	CI/1	1806.000	Peninsula Betta Electicial - WIn with LG - Job 8135 - Delivery 22 Sep 2008 - 10 grams.  	0.0475	0.0534	85.785	Peninsula Betta Electicial - WIn with LG	S	10.72	I	169
C10470	30/09/2008	28009193	I	FS	85.785	Fuel Surcharge	0.0700	0.0788	6.005	Peninsula Betta Electicial - WIn with LG	S	0.75	I	169

C10471	30/09/2008	2809100	I	CI/1	2296.000	Peninsula Betta Electrical - Job 8068 - Delivery 02 Sep 2008 - 39 grams.  	0.0550	0.0619	126.280	Peninsula Betta Electrical	S	15.78	I	169
C10471	30/09/2008	2809100	I	FS	126.280	Fuel Surcharge	0.0700	0.0788	8.840	Peninsula Betta Electrical	S	1.11	I	169

C10472	30/09/2008	2809140	I	CI/1	7584.000	Phone Book Coves North Island North - Job 8096 - Delivery 13 Sep 2008 - 30 grams.  	0.0550	0.0619	417.120	Phone Book Coves North Island North	S	52.14	I	169
C10472	30/09/2008	2809140	I	FS	417.120	Fuel Surcharge	0.0700	0.0788	29.198	Phone Book Coves North Island North	S	3.65	I	169

C10473	30/09/2008	2809135	I	CI/1	2851.000	Phone Covers North Island South - Job 8097 - Delivery 13 Sep 2008 - 30 grams.  	0.0550	0.0619	156.805	Phone Covers North Island South	S	19.60	I	169
C10473	30/09/2008	2809135	I	FS	156.805	Fuel Surcharge	0.0700	0.0788	10.976	Phone Covers North Island South	S	1.37	I	169

C10474	30/09/2008	2809169	I	CI/1	1646.000	Pioneer Silage & Supplements - Job 8115 - Delivery 20 Sep 2008 - 10 grams.  	0.0475	0.0534	78.185	Pioneer Silage & Supplements	S	9.77	I	169
C10474	30/09/2008	2809169	I	FS	78.185	Fuel Surcharge	0.0700	0.0788	5.473	Pioneer Silage & Supplements	S	0.68	I	169

C10475	30/09/2008	2809048	I	CI/1	3260.000	Placemakers Albany - Job 8017 - Delivery 30 Sep 2008 - 25 grams.  	0.0475	0.0534	154.850	Placemakers Albany	S	19.36	I	169
C10475	30/09/2008	2809048	I	FS	154.850	Fuel Surcharge	0.0700	0.0788	10.840	Placemakers Albany	S	1.36	I	169

C10476	30/09/2008	2809170	I	CI/1	20590.000	Plastic Box - Job 8118 - Delivery 23 Sep 2008 - 25 grams.  	0.0475	0.0534	978.025	Plastic Box	S	122.25	I	169
C10476	30/09/2008	2809170	I	FS	978.025	Fuel Surcharge	0.0700	0.0788	68.462	Plastic Box	S	8.56	I	169

C10477	30/09/2008	2809186	I	CI/1	77376.000	Postie Plus - Job 8130 - Delivery 23 Sep 2008 - 45 grams.  	0.0550	0.0619	4255.680	Postie Plus	S	531.96	I	169
C10477	30/09/2008	2809186	I	FS	4255.680	Fuel Surcharge	0.0700	0.0788	297.898	Postie Plus	S	37.24	I	169

C10478	30/09/2008	2809125	I	CI/1	4571.000	Raeward Fresh Flyer - Job 8087 - Delivery 13 Sep 2008 - 25 grams.  	0.0475	0.0534	217.123	Raeward Fresh Flyer	S	27.14	I	169
C10478	30/09/2008	2809213	I	CI/2	4631.000	Raeward Fresh Flyer - Job 8170 - Delivery 27 Sep 2008 - 25 grams.  	0.0475	0.0534	219.973	Raeward Fresh Flyer	S	27.50	I	169
C10478	30/09/2008	2809213	I	FS	437.095	Fuel Surcharge	0.0700	0.0788	30.597	Raeward Fresh Flyer	S	3.82	I	169

C10479	30/09/2008	2809198	I	CI/1	3055.000	Retravision Morrinsville - Job 8148 - Delivery 23 Sep 2008 - 25 grams.  	0.0475	0.0534	145.113	Retravision Morrinsville	S	18.14	I	169
C10479	30/09/2008	2809198	I	FS	145.113	Fuel Surcharge	0.0700	0.0788	10.158	Retravision Morrinsville	S	1.27	I	169

C10480	30/09/2008	2809178	I	CI/1	1407.000	Ruapehu A-Z - Job 8123 - Delivery 27 Sep 2008 - 67 grams.  	0.0725	0.0816	102.008	Ruapehu A-Z	S	12.75	I	169
C10480	30/09/2008	2809178	I	FS	102.008	Fuel Surcharge	0.0700	0.0788	7.141	Ruapehu A-Z	S	0.89	I	169

